id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,method,umpire1,umpire2
867,2023,Mumbai,2023-05-02,T20,JC Buttler,"Wankhede Stadium, Mumbai",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,34,211,20,N,,umpire_A,umpire_B
868,2023,Delhi,2023-05-03,T20,MS Dhoni,"Arun Jaitley Stadium, Delhi",Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,bat,,no result,0,0,20,N,,umpire_A,umpire_B
869,2023,Jaipur,2023-05-04,T20,AD Russell,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,Delhi Capitals,runs,38,155,20,N,,umpire_A,umpire_B
870,2023,Kolkata,2023-05-05,T20,SL Malinga,"Eden Gardens, Kolkata",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,3,158,20,N,,umpire_A,umpire_B
871,2023,Ahmedabad,2023-05-06,T20,SP Narine,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,Gujarat Titans,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,36,199,20,N,,umpire_A,umpire_B
872,2023,Kolkata,2023-05-07,T20,DA Warner,"Eden Gardens, Kolkata",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,runs,40,170,20,N,,umpire_A,umpire_B
873,2023,Mohali,2023-05-08,T20,PA Patel,"Punjab Cricket Association Stadium, Mohali",Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,bat,Lucknow Super Giants,runs,8,170,20,N,,umpire_A,umpire_B
874,2023,Kolkata,2023-05-09,T20,RK Singh,"Eden Gardens, Kolkata",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Lucknow Super Giants,runs,14,191,20,N,,umpire_A,umpire_B
875,2023,Lucknow,2023-05-10,T20,RG Sharma,"Ekana Cricket Stadium, Lucknow",Punjab Kings,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,wickets,8,170,20,N,,umpire_A,umpire_B
876,2023,Jaipur,2023-05-11,T20,CH Gayle,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,5,153,20,N,,umpire_A,umpire_B
877,2023,Chennai,2023-05-12,T20,BB McCullum,"MA Chidambaram Stadium, Chennai",Lucknow Super Giants,Chennai Super Kings,Lucknow Super Giants,bat,Lucknow Super Giants,runs,1,178,20,N,,umpire_A,umpire_B
878,2023,Mohali,2023-05-13,T20,JJ Bumrah,"Punjab Cricket Association Stadium, Mohali",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Lucknow Super Giants,runs,27,174,20,N,,umpire_A,umpire_B
879,2023,Delhi,2023-05-14,T20,YS Chahal,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Mumbai Indians,runs,13,186,20,N,,umpire_A,umpire_B
880,2023,Delhi,2023-05-15,T20,SS Iyer,"Arun Jaitley Stadium, Delhi",Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,field,Lucknow Super Giants,wickets,8,166,20,N,,umpire_A,umpire_B
881,2024,Chennai,2024-03-22,T20,DA Warner,"MA Chidambaram Stadium, Chennai",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,23,176,20,N,,umpire_A,umpire_B
882,2024,Chennai,2024-03-23,T20,PA Patel,"MA Chidambaram Stadium, Chennai",Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,field,Delhi Capitals,runs,51,220,20,N,,umpire_A,umpire_B
883,2024,Delhi,2024-03-24,T20,Z Khan,"Arun Jaitley Stadium, Delhi",Mumbai Indians,Punjab Kings,Mumbai Indians,field,Mumbai Indians,wickets,9,71,20,N,,umpire_A,umpire_B
884,2024,Bengaluru,2024-03-25,T20,V Kohli,"M Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,1,122,20,N,,umpire_A,umpire_B
885,2024,Hyderabad,2024-03-26,T20,DJ Bravo,"Rajiv Gandhi International Stadium, Hyderabad",Kolkata Knight Riders,Punjab Kings,Punjab Kings,bat,Punjab Kings,runs,25,171,20,N,,umpire_A,umpire_B
886,2024,Jaipur,2024-03-27,T20,AD Russell,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,field,Gujarat Titans,runs,33,171,20,N,,umpire_A,umpire_B
887,2024,Kolkata,2024-03-28,T20,M Morkel,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,29,171,20,N,,umpire_A,umpire_B
888,2024,Jaipur,2024-03-29,T20,AM Mishra,"Sawai Mansingh Stadium, Jaipur",Gujarat Titans,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,10,220,20,N,,umpire_A,umpire_B
889,2024,Kolkata,2024-03-30,T20,M Morkel,"Eden Gardens, Kolkata",Gujarat Titans,Punjab Kings,Punjab Kings,bat,Punjab Kings,runs,44,193,20,N,,umpire_A,umpire_B
890,2024,Bengaluru,2024-03-31,T20,YS Chahal,"M Chinnaswamy Stadium, Bengaluru",Punjab Kings,Mumbai Indians,Punjab Kings,bat,Mumbai Indians,wickets,6,179,20,N,,umpire_A,umpire_B
891,2024,Hyderabad,2024-04-01,T20,NV Ojha,"Rajiv Gandhi International Stadium, Hyderabad",Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,59,156,20,N,,umpire_A,umpire_B
892,2024,Mohali,2024-04-02,T20,DA Warner,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,field,Chennai Super Kings,runs,28,187,20,N,,umpire_A,umpire_B
893,2024,Kolkata,2024-04-03,T20,RK Singh,"Eden Gardens, Kolkata",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,8,166,20,N,,umpire_A,umpire_B
894,2024,Kolkata,2024-04-04,T20,KS Williamson,"Eden Gardens, Kolkata",Punjab Kings,Delhi Capitals,Punjab Kings,bat,Delhi Capitals,wickets,8,162,20,N,,umpire_A,umpire_B
895,2024,Lucknow,2024-04-05,T20,A Nortje,"Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,,no result,0,0,20,N,,umpire_A,umpire_B
896,2024,Jaipur,2024-04-06,T20,DL Chahar,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,4,164,20,N,,umpire_A,umpire_B
897,2024,Lucknow,2024-04-07,T20,JJ Bumrah,"Ekana Cricket Stadium, Lucknow",Rajasthan Royals,Punjab Kings,Punjab Kings,bat,Punjab Kings,runs,63,199,20,N,,umpire_A,umpire_B
898,2024,Mohali,2024-04-08,T20,PA Patel,"Punjab Cricket Association Stadium, Mohali",Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,Lucknow Super Giants,runs,12,196,20,N,,umpire_A,umpire_B
899,2024,Mohali,2024-04-09,T20,Q de Kock,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,Chennai Super Kings,runs,56,191,20,N,,umpire_A,umpire_B
900,2024,Jaipur,2024-04-10,T20,SL Malinga,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,3,148,20,N,,umpire_A,umpire_B
901,2024,Mohali,2024-04-11,T20,DA Warner,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bengaluru,runs,12,176,20,N,,umpire_A,umpire_B
902,2024,Mumbai,2024-04-12,T20,Harbhajan Singh,"Wankhede Stadium, Mumbai",Punjab Kings,Delhi Capitals,Punjab Kings,bat,Delhi Capitals,wickets,4,152,20,N,,umpire_A,umpire_B
903,2024,Chennai,2024-04-13,T20,PP Chawla,"MA Chidambaram Stadium, Chennai",Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,bat,Rajasthan Royals,runs,29,193,20,N,,umpire_A,umpire_B
904,2024,Ahmedabad,2024-04-14,T20,RG Sharma,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,bat,Lucknow Super Giants,wickets,7,188,20,N,,umpire_A,umpire_B
905,2024,Delhi,2024-04-15,T20,A Nortje,"Arun Jaitley Stadium, Delhi",Mumbai Indians,Gujarat Titans,Mumbai Indians,field,Mumbai Indians,wickets,3,154,20,N,,umpire_A,umpire_B
906,2024,Hyderabad,2024-04-16,T20,SE Marsh,"Rajiv Gandhi International Stadium, Hyderabad",Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,wickets,2,178,20,N,,umpire_A,umpire_B
907,2024,Ahmedabad,2024-04-17,T20,SS Iyer,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,Gujarat Titans,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,2,135,20,N,,umpire_A,umpire_B
908,2024,Bengaluru,2024-04-18,T20,SR Watson,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,field,Gujarat Titans,runs,14,194,20,N,,umpire_A,umpire_B
909,2024,Delhi,2024-04-19,T20,HH Pandya,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Rajasthan Royals,wickets,4,145,20,N,,umpire_A,umpire_B
910,2024,Delhi,2024-04-20,T20,RK Singh,"Arun Jaitley Stadium, Delhi",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans,bat,Sunrisers Hyderabad,wickets,7,151,20,N,,umpire_A,umpire_B
911,2024,Lucknow,2024-04-21,T20,AM Mishra,"Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,43,216,20,N,,umpire_A,umpire_B
912,2024,Hyderabad,2024-04-22,T20,Z Khan,"Rajiv Gandhi International Stadium, Hyderabad",Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,,no result,0,0,20,N,,umpire_A,umpire_B
913,2024,Delhi,2024-04-23,T20,PA Patel,"Arun Jaitley Stadium, Delhi",Punjab Kings,Rajasthan Royals,Punjab Kings,bat,,no result,0,0,20,N,,umpire_A,umpire_B
914,2024,Delhi,2024-04-24,T20,YS Chahal,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,wickets,4,188,20,N,,umpire_A,umpire_B
915,2024,Mumbai,2024-04-25,T20,DA Warner,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,2,183,20,N,,umpire_A,umpire_B
916,2024,Chennai,2024-04-26,T20,AM Mishra,"MA Chidambaram Stadium, Chennai",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,wickets,4,163,20,N,,umpire_A,umpire_B
917,2024,Delhi,2024-04-27,T20,RG Sharma,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,bat,Gujarat Titans,wickets,4,160,20,N,,umpire_A,umpire_B
918,2024,Delhi,2024-04-28,T20,A Nortje,"Arun Jaitley Stadium, Delhi",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,6,176,20,N,,umpire_A,umpire_B
919,2024,Ahmedabad,2024-04-29,T20,RA Jadeja,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,Lucknow Super Giants,Royal Challengers Bengaluru,bat,Lucknow Super Giants,wickets,5,181,20,N,,umpire_A,umpire_B
920,2024,Chennai,2024-04-30,T20,A Nortje,"MA Chidambaram Stadium, Chennai",Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,field,Rajasthan Royals,wickets,3,177,20,N,,umpire_A,umpire_B
921,2024,Mohali,2024-05-01,T20,Q de Kock,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,29,175,20,N,,umpire_A,umpire_B
922,2024,Lucknow,2024-05-02,T20,AD Russell,"Ekana Cricket Stadium, Lucknow",Rajasthan Royals,Gujarat Titans,Rajasthan Royals,field,Gujarat Titans,runs,13,190,20,N,,umpire_A,umpire_B
923,2024,Bengaluru,2024-05-03,T20,SR Watson,"M Chinnaswamy Stadium, Bengaluru",Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,5,156,20,N,,umpire_A,umpire_B
924,2024,Jaipur,2024-05-04,T20,IK Pathan,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,field,Lucknow Super Giants,wickets,3,138,20,N,,umpire_A,umpire_B
925,2024,Mumbai,2024-05-05,T20,MM Sharma,"Wankhede Stadium, Mumbai",Punjab Kings,Delhi Capitals,Punjab Kings,field,Delhi Capitals,runs,9,167,20,N,,umpire_A,umpire_B
926,2024,Ahmedabad,2024-05-06,T20,DP Conway,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,2,128,20,N,,umpire_A,umpire_B
927,2024,Hyderabad,2024-05-07,T20,CH Gayle,"Rajiv Gandhi International Stadium, Hyderabad",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,bat,Kolkata Knight Riders,wickets,7,151,20,N,,umpire_A,umpire_B
928,2024,Delhi,2024-05-08,T20,HH Pandya,"Arun Jaitley Stadium, Delhi",Gujarat Titans,Punjab Kings,Gujarat Titans,field,Punjab Kings,runs,22,170,20,N,,umpire_A,umpire_B
929,2024,Jaipur,2024-05-09,T20,YBK Jaiswal,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,Rajasthan Royals,runs,2,153,20,N,,umpire_A,umpire_B
930,2024,Bengaluru,2024-05-10,T20,Harbhajan Singh,"M Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,Lucknow Super Giants,runs,16,189,20,N,,umpire_A,umpire_B
931,2024,Kolkata,2024-05-11,T20,V Kohli,"Eden Gardens, Kolkata",Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Kolkata Knight Riders,wickets,5,170,20,N,,umpire_A,umpire_B
932,2024,Kolkata,2024-05-12,T20,DJ Bravo,"Eden Gardens, Kolkata",Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,Lucknow Super Giants,runs,18,199,20,N,,umpire_A,umpire_B
933,2024,Lucknow,2024-05-13,T20,SE Marsh,"Ekana Cricket Stadium, Lucknow",Royal Challengers Bengaluru,Lucknow Super Giants,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,2,108,20,N,,umpire_A,umpire_B
934,2024,Lucknow,2024-05-14,T20,IK Pathan,"Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Kolkata Knight Riders,runs,36,198,20,N,,umpire_A,umpire_B
935,2024,Mumbai,2024-05-15,T20,SR Watson,"Wankhede Stadium, Mumbai",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Delhi Capitals,runs,10,178,20,N,,umpire_A,umpire_B
936,2025,Bengaluru,2025-03-22,T20,PA Patel,"M Chinnaswamy Stadium, Bengaluru",Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Mumbai Indians,runs,28,174,20,N,,umpire_A,umpire_B
937,2025,Lucknow,2025-03-23,T20,KV Sharma,"Ekana Cricket Stadium, Lucknow",Delhi Capitals,Punjab Kings,Punjab Kings,field,Delhi Capitals,runs,15,156,20,N,,umpire_A,umpire_B
938,2025,Lucknow,2025-03-24,T20,SR Watson,"Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,4,182,20,N,,umpire_A,umpire_B
939,2025,Lucknow,2025-03-25,T20,F du Plessis,"Ekana Cricket Stadium, Lucknow",Punjab Kings,Rajasthan Royals,Punjab Kings,bat,Punjab Kings,runs,23,166,20,N,,umpire_A,umpire_B
940,2025,Mumbai,2025-03-26,T20,SK Raina,"Wankhede Stadium, Mumbai",Punjab Kings,Gujarat Titans,Gujarat Titans,bat,Gujarat Titans,runs,8,161,20,N,,umpire_A,umpire_B
941,2025,Jaipur,2025-03-27,T20,AB de Villiers,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,3,152,20,N,,umpire_A,umpire_B
942,2025,Kolkata,2025-03-28,T20,AD Russell,"Eden Gardens, Kolkata",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,15,193,20,N,,umpire_A,umpire_B
943,2025,Bengaluru,2025-03-29,T20,PA Patel,"M Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,field,Lucknow Super Giants,wickets,3,153,20,N,,umpire_A,umpire_B
944,2025,Kolkata,2025-03-30,T20,KL Rahul,"Eden Gardens, Kolkata",Chennai Super Kings,Gujarat Titans,Gujarat Titans,bat,Chennai Super Kings,wickets,6,98,20,N,,umpire_A,umpire_B
945,2025,Ahmedabad,2025-03-31,T20,AM Mishra,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Punjab Kings,Delhi Capitals,bat,Delhi Capitals,runs,34,193,20,N,,umpire_A,umpire_B
946,2025,Jaipur,2025-04-01,T20,CH Gayle,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Kolkata Knight Riders,runs,14,211,20,N,,umpire_A,umpire_B
947,2025,Bengaluru,2025-04-02,T20,A Nehra,"M Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Delhi Capitals,wickets,8,179,20,N,,umpire_A,umpire_B
948,2025,Lucknow,2025-04-03,T20,SS Iyer,"Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Sunrisers Hyderabad,runs,10,165,20,N,,umpire_A,umpire_B
949,2025,Kolkata,2025-04-04,T20,RP Singh,"Eden Gardens, Kolkata",Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,wickets,9,145,20,N,,umpire_A,umpire_B
950,2025,Delhi,2025-04-05,T20,B Kumar,"Arun Jaitley Stadium, Delhi",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,runs,6,189,20,N,,umpire_A,umpire_B
951,2025,Chennai,2025-04-06,T20,DJ Bravo,"MA Chidambaram Stadium, Chennai",Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,14,172,20,N,,umpire_A,umpire_B
952,2025,Kolkata,2025-04-07,T20,Mohammed Shami,"Eden Gardens, Kolkata",Delhi Capitals,Rajasthan Royals,Delhi Capitals,field,Delhi Capitals,wickets,4,129,20,N,,umpire_A,umpire_B
953,2025,Chennai,2025-04-08,T20,NV Ojha,"MA Chidambaram Stadium, Chennai",Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,4,146,20,N,,umpire_A,umpire_B
954,2025,Jaipur,2025-04-09,T20,Mohammed Shami,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,4,197,20,N,,umpire_A,umpire_B
955,2025,Hyderabad,2025-04-10,T20,BB McCullum,"Rajiv Gandhi International Stadium, Hyderabad",Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,bat,Rajasthan Royals,wickets,6,179,20,N,,umpire_A,umpire_B
956,2025,Chennai,2025-04-11,T20,Harbhajan Singh,"MA Chidambaram Stadium, Chennai",Royal Challengers Bengaluru,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,wickets,4,126,20,N,,umpire_A,umpire_B
957,2025,Jaipur,2025-04-12,T20,G Gambhir,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,runs,35,186,20,N,,umpire_A,umpire_B
958,2025,Mumbai,2025-04-13,T20,SP Narine,"Wankhede Stadium, Mumbai",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,21,190,20,N,,umpire_A,umpire_B
959,2025,Delhi,2025-04-14,T20,HH Pandya,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Kolkata Knight Riders,wickets,7,155,20,N,,umpire_A,umpire_B
960,2025,Chennai,2025-04-15,T20,SL Malinga,"MA Chidambaram Stadium, Chennai",Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,5,167,20,N,,umpire_A,umpire_B
961,2025,Mumbai,2025-04-16,T20,SV Samson,"Wankhede Stadium, Mumbai",Chennai Super Kings,Gujarat Titans,Gujarat Titans,bat,Gujarat Titans,runs,6,187,20,N,,umpire_A,umpire_B
962,2025,Jaipur,2025-04-17,T20,RK Singh,"Sawai Mansingh Stadium, Jaipur",Gujarat Titans,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,3,160,20,N,,umpire_A,umpire_B
963,2025,Jaipur,2025-04-18,T20,RP Singh,"Sawai Mansingh Stadium, Jaipur",Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,Lucknow Super Giants,wickets,4,166,20,N,,umpire_A,umpire_B
964,2025,Lucknow,2025-04-19,T20,SL Malinga,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,runs,24,173,20,N,,umpire_A,umpire_B
965,2025,Bengaluru,2025-04-20,T20,YBK Jaiswal,"M Chinnaswamy Stadium, Bengaluru",Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,bat,Mumbai Indians,runs,39,128,20,N,,umpire_A,umpire_B
966,2025,Mumbai,2025-04-21,T20,SV Samson,"Wankhede Stadium, Mumbai",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,wickets,9,149,20,N,,umpire_A,umpire_B
967,2025,Lucknow,2025-04-22,T20,M Morkel,"Ekana Cricket Stadium, Lucknow",Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,bat,Lucknow Super Giants,runs,44,187,20,N,,umpire_A,umpire_B
968,2025,Mumbai,2025-04-23,T20,DA Warner,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,bat,Lucknow Super Giants,runs,20,199,20,N,,umpire_A,umpire_B
969,2025,Chennai,2025-04-24,T20,CH Gayle,"MA Chidambaram Stadium, Chennai",Gujarat Titans,Lucknow Super Giants,Gujarat Titans,field,Lucknow Super Giants,runs,23,190,20,N,,umpire_A,umpire_B
970,2025,Bengaluru,2025-04-25,T20,RP Singh,"M Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Rajasthan Royals,runs,12,168,20,N,,umpire_A,umpire_B
971,2025,Hyderabad,2025-04-26,T20,KV Sharma,"Rajiv Gandhi International Stadium, Hyderabad",Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,7,175,20,N,,umpire_A,umpire_B
972,2025,Bengaluru,2025-04-27,T20,KA Pollard,"M Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,Rajasthan Royals,runs,41,185,20,N,,umpire_A,umpire_B
973,2025,Chennai,2025-04-28,T20,IK Pathan,"MA Chidambaram Stadium, Chennai",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Sunrisers Hyderabad,runs,14,164,20,N,,umpire_A,umpire_B
974,2025,Kolkata,2025-04-29,T20,Tilak Varma,"Eden Gardens, Kolkata",Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,14,195,20,N,,umpire_A,umpire_B
975,2025,Lucknow,2025-04-30,T20,Avesh Khan,"Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Lucknow Super Giants,runs,55,210,20,N,,umpire_A,umpire_B
976,2025,Lucknow,2025-05-01,T20,AB de Villiers,"Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,field,Sunrisers Hyderabad,runs,36,174,20,N,,umpire_A,umpire_B
977,2025,Mumbai,2025-05-02,T20,PP Chawla,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,Gujarat Titans,Gujarat Titans,field,Royal Challengers Bengaluru,runs,17,172,20,N,,umpire_A,umpire_B
978,2025,Mohali,2025-05-03,T20,DP Conway,"Punjab Cricket Association Stadium, Mohali",Gujarat Titans,Rajasthan Royals,Rajasthan Royals,bat,Gujarat Titans,wickets,1,177,20,N,,umpire_A,umpire_B
979,2025,Chennai,2025-05-04,T20,KA Pollard,"MA Chidambaram Stadium, Chennai",Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,bat,Lucknow Super Giants,wickets,9,166,20,N,,umpire_A,umpire_B
980,2025,Bengaluru,2025-05-05,T20,DP Conway,"M Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,40,192,20,N,,umpire_A,umpire_B
981,2025,Ahmedabad,2025-05-06,T20,SS Iyer,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,5,191,20,N,,umpire_A,umpire_B
982,2025,Ahmedabad,2025-05-07,T20,PP Chawla,"Narendra Modi Stadium, Ahmedabad",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Mumbai Indians,wickets,2,193,20,N,,umpire_A,umpire_B
